FID_1_1,DBA_Edited,Yelp_Name,NOT_FOUND,CLOSED,Temp_CLOSE,TempOrPerm,Years_Open,GasStation,DollarStor,ChainFastF,PRIMARY_LI,Secondary_,ADDRESS,City,State,FullAddres,Lat,Long,lname,GEOID,BUFF_DIST,Count_Closed,Count_Open,Bus_Tot,Prop_Closed,DistDowntown
119,DQ--ORANGE-JULIUS,Orangejulius Dq,0,0,0,0,NA,0,0,0,FrozeDes,,1 Providence Pl,Providence,RI,"1 Providence Pl, Providence, RI",41.8278238,-71.4162068,Downtown,44007000800,0.25,4,40,44,0.091,0
73,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,1 Providence Place Mal,Providence,RI,"1 Providence Place Mal, Providence, RI",41.8291881,-71.4168073,Downtown,44007000800,0.25,1,33,34,0.029,0
462,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,1009 Smith St,Providence,RI,"1009 Smith St, Providence, RI",41.8426375,-71.4449177,Elmhurst,44007002400,0.25,0,7,7,0,2.044543789
648,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,1075 North Main St,Providence,RI,"1075 North Main St, Providence, RI",41.8496661,-71.4027551,Hope,44007003300,0.25,0,5,5,0,1.182943659
424,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,1082 Chalkstone Ave,Providence,RI,"1082 Chalkstone Ave, Providence, RI",41.8321724,-71.4435968,Valley,44007002200,0.25,1,26,27,0.037,1.743114918
647,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,1245 North Main St,Providence,RI,"1245 North Main St, Providence, RI",41.8538332,-71.4003848,Hope,44007003300,0.25,0,12,12,0,1.514648167
691,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,133 Gano St,Providence,RI,"133 Gano St, Providence, RI",41.8230503,-71.3898211,Fox Point,44007003500,0.25,1,16,17,0.059,1.027862356
508,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,14 Pleasant Valley Pkwy,Providence,RI,"14 Pleasant Valley Pkwy, Providence, RI",41.8296943,-71.427495,Valley,44007002500,0.25,0,4,4,0,0.645522747
74,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,141 Westminster St,Providence,RI,"141 Westminster St, Providence, RI",41.8241455,-71.4113553,Downtown,44007000800,0.25,6,100,106,0.057,0
538,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,251 Smith St,Providence,RI,"251 Smith St, Providence, RI",41.8332361,-71.4200646,Smith Hill,44007002600,0.25,0,12,12,0,0.209594207
274,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,315 Broad St,Providence,RI,"315 Broad St, Providence, RI",41.8145041,-71.4217497,West End,44007001200,0.25,0,18,18,0,0.386688935
600,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,440 Smithfield Ave,Providence,RI,"440 Smithfield Ave, Providence, RI",41.857755,-71.4111973,Charles,44007002900,0.25,0,6,6,0,1.577074562
601,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,440 Smithfield Ave,Providence,RI,"440 Smithfield Ave, Providence, RI",41.857755,-71.4111973,Charles,44007002900,0.25,0,6,6,0,1.577074562
537,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,50 Admiral St,Providence,RI,"50 Admiral St, Providence, RI",41.8405137,-71.4196202,Smith Hill,44007002600,0.25,0,7,7,0,0.463349969
381,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,51 Manton Ave,Providence,RI,"51 Manton Ave, Providence, RI",41.8179353,-71.444106,Olneyville,44007001900,0.25,1,26,27,0.037,1.671014397
304,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,552 Cranston St,Providence,RI,"552 Cranston St, Providence, RI",41.808435,-71.4340729,West End,44007001400,0.25,0,15,15,0,1.291864084
507,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,579 Atwells Ave,Providence,RI,"579 Atwells Ave, Providence, RI",41.8246124,-71.4363784,Valley,44007002500,0.25,0,23,23,0,1.131714738
509,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,579 Atwells Ave,Providence,RI,"579 Atwells Ave, Providence, RI",41.8246124,-71.4363784,Valley,44007002500,0.25,0,23,23,0,1.131714738
782,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,672 Plainfield St,Providence,RI,"672 Plainfield St, Providence, RI",41.8118,-71.4612433,Silver Lake,44007001700,0.25,0,8,8,0,2.916478614
72,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,69 Empire St,Providence,RI,"69 Empire St, Providence, RI",41.821258,-71.4153255,Downtown,44007000800,0.25,5,73,78,0.064,0
578,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,740 Branch Ave,Providence,RI,"740 Branch Ave, Providence, RI",41.8534689,-71.4292174,Wanskuck,44007002800,0.25,0,5,5,0,1.576400352
70,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,78 Dorrance St,Providence,RI,"78 Dorrance St, Providence, RI",41.8232697,-71.4109417,Downtown,44007000800,0.25,5,95,100,0.05,0
71,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,81 Washington St,Providence,RI,"81 Washington St, Providence, RI",41.8236307,-71.414198,Downtown,44007000800,0.25,9,99,108,0.083,0
819,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,820 Allens Ave,Providence,RI,"820 Allens Ave, Providence, RI",41.7925913,-71.3968881,Washington Park,44007000101,0.25,0,5,5,0,1.386237837
820,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,820 Allens Ave,Providence,RI,"820 Allens Ave, Providence, RI",41.7925913,-71.3968881,Washington Park,44007000101,0.25,0,5,5,0,1.386237837
852,Dunkin Donuts,Dunkin Donuts,0,0,0,0,NA,0,0,1,FoodDisp,,860 Elmwood Ave,Providence,RI,"860 Elmwood Ave, Providence, RI",41.7891443,-71.4205488,Elmwood,44007000200,0.25,1,4,5,0.2,1.872071373
767,Durk-s-Bar-B-Q,Durk's Bar.B.Q - CLOSED,0,1,0,1,3,0,0,0,LiquorBvic,,275 Thayer St,Providence,RI,"275 Thayer St, Providence, RI",41.8294781,-71.4005633,College Hill,44007003601,0.25,0,27,27,0,0.561161655
75,Dyer-Street-Lot,Dyer Street Lot,1,0,0,0,NA,0,0,0,Parking,,73 Dyer St,Providence,RI,"73 Dyer St, Providence, RI",41.8240459,-71.4086018,Downtown,44007000800,0.25,3,70,73,0.041,0
731,Eagle-Super-Market,Eagle Super Market - CLOSED,0,1,0,1,NA,0,0,0,FoodDisp,,117 Ives St,Providence,RI,"117 Ives St, Providence, RI",41.8215479,-71.3917574,Fox Point,44007003700,0.25,1,23,24,0.042,0.88005751
755,East-End,The East End,0,0,0,0,NA,0,0,0,LiquorBvic,,244 Wickenden St,Providence,RI,"244 Wickenden St, Providence, RI",41.8196084,-71.3983658,Fox Point,44007003700,0.25,3,22,25,0.12,0.420567131
692,East-Side-Market-Place,Eastside Mart,0,0,0,0,NA,0,0,0,FoodDisp,,165 Pitman St,Providence,RI,"165 Pitman St, Providence, RI",41.825466,-71.386453,Fox Point,44007003500,0.25,0,7,7,0,1.29384363
768,East-Side-Mini-Mart,East Side Mini-Mart,0,0,0,0,NA,0,0,0,FoodDisp,,252 Brook St,Providence,RI,"252 Brook St, Providence, RI",41.8235791,-71.3991739,College Hill,44007003601,0.25,0,6,6,0,0.41910811
700,East-Side-Pockets,East Side Pockets,0,0,0,0,NA,0,0,0,FoodDisp,,278 Thayer St,Providence,RI,"278 Thayer St, Providence, RI",41.8295538,-71.4009782,College Hill,44007003602,0.25,1,26,27,0.037,0.541030518
670,EAST-SIDE-SERVICE-CENTER,East Side Service Center,0,0,0,0,NA,0,0,0,MoVehRep,,1100 Hope St,Providence,RI,"1100 Hope St, Providence, RI",41.856932,-71.3915353,Hope,44007003300,0.25,0,5,5,0,2.053186837
802,East-Side-Wine-and-Spirits,East Side Wine and Spirits,0,0,0,0,NA,0,0,0,LiquorA,,632 Hope St,Providence,RI,"632 Hope St, Providence, RI",41.8439056,-71.397699,Mount Hope,44007003200,0.25,0,2,2,0,1.136783861
331,Ebisu,Ebisu,0,0,0,0,NA,0,0,0,LiquorBvic,,38 Pontiac Ave,Providence,RI,"38 Pontiac Ave, Providence, RI",41.7877308,-71.4312747,Reservoir,44007001500,0.25,0,6,6,0,2.290894467
602,Eddie-s-Auto-Repair,Eddie's Auto Body Wks,0,0,0,0,NA,0,0,0,MoVehRep,,539 Charles St,Providence,RI,"539 Charles St, Providence, RI",41.849968,-71.4198248,Charles,44007002900,0.25,1,2,3,0.333,1.085508247
906,Eden-El-Poder-De-La-Naturaleza,Eden El Poder De La Naturaleza,1,0,0,0,NA,0,0,0,SundaySale,,1359 Broad St,Providence,RI,"1359 Broad St, Providence, RI",41.7897996,-71.4051242,Washington Park,44007000102,0.25,1,18,19,0.053,1.541307059
249,Edible-Arrangements,Edible Arrangements,0,0,0,0,NA,0,0,0,FoodDisp,,755 Westminster St,Providence,RI,"755 Westminster St, Providence, RI",41.8182684,-71.4207989,Federal Hill,44007001100,0.25,1,19,20,0.05,0.151398136
138,EGO,Regency Cigar Emporium,0,0,0,0,NA,0,0,0,Entertain,,73 Richmond St,Providence,RI,"73 Richmond St, Providence, RI",41.8202316,-71.4114292,Downtown,44007000800,0.25,1,59,60,0.017,0
7,El-Caribeno-Restaurant-Sport,El Caribeno Restaurant,0,0,0,0,NA,0,0,0,LiquorBvic,,226 Academy Ave,Providence,RI,"226 Academy Ave, Providence, RI",41.8307703,-71.4444912,Mount Pleasant,44007002102,0.25,1,24,25,0.04,1.77378132
483,EL-CHAPIN-II,El Chapin,0,0,0,0,NA,0,0,0,LiquorBvic,,271 Plainfield St,Providence,RI,"271 Plainfield St, Providence, RI",41.8141857,-71.4476718,Silver Lake,44007001600,0.25,0,17,17,0,1.965192128
810,ELEGANT-AUTO-REPAIR,Elegant Auto Repair,1,0,0,0,NA,0,0,0,MoVehRep,,688 Manton Ave,Providence,RI,"688 Manton Ave, Providence, RI",41.8291151,-71.4627506,Manton,44007002000,0.25,0,0,0,#DIV/0!,2.982379684
783,El-Encanto-Market,El Encanto Market,1,0,0,0,NA,0,0,0,FoodDisp,,508 Plainfield St,Providence,RI,"508 Plainfield St, Providence, RI",41.813069,-71.4554612,Silver Lake,44007001700,0.25,0,11,11,0,2.506884263
853,El-Fogonazo-Meat-Market,El Fogonazo Meat Market,1,0,0,0,NA,0,0,0,FoodDisp,,1059 Broad St,Providence,RI,"1059 Broad St, Providence, RI",41.795986,-71.4122749,Elmwood,44007000200,0.25,2,13,15,0.133,1.195366232
933,El-Fogpn-Latino-Restaurant,El Fogon Restaurant - CLOSED,0,1,0,1,NA,0,0,0,FoodDisp,,1100 Broad St,Providence,RI,"1100 Broad St, Providence, RI",41.7955155,-71.4108036,Lower South Providence,44007000500,0.25,1,9,10,0.1,1.196861159
579,Elias-Market,Elias Market,1,0,0,0,NA,0,0,0,FoodDisp,,600 Douglas Ave,Providence,RI,"600 Douglas Ave, Providence, RI",41.8463872,-71.4296117,Wanskuck,44007002800,0.25,0,15,15,0,1.224590434
76,Ellie's,Ellie's,0,0,0,0,0.5,0,0,0,LiquorBvic,,225 Weybosset St,Providence,RI,"225 Weybosset St, Providence, RI",41.821597,-71.413033,Downtown,44007000800,0.25,5,99,104,0.048,0
907,El-Mogote-Restaurant,El Mogote,0,0,0,0,NA,0,0,0,FoodDisp,,1262 Broad St,Providence,RI,"1262 Broad St, Providence, RI",41.7923496,-71.407025,Washington Park,44007000102,0.25,0,14,14,0,1.369938406
875,Elmwood-Auto-Sales,Elmwood Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,358 Elmwood Ave,Providence,RI,"358 Elmwood Ave, Providence, RI",41.8025675,-71.4253676,Elmwood,44007000300,0.25,0,12,12,0,1.199656249
855,ELMWOOD-LIQUORS,Elmwood Liquors,0,0,0,0,NA,0,0,0,LiquorA,,811 Elmwood Ave,Providence,RI,"811 Elmwood Ave, Providence, RI",41.7901626,-71.4222638,Elmwood,44007000200,0.25,1,6,7,0.143,1.871819209
275,Elmwood-Mattress,Elmwood Mattress,1,0,0,0,NA,0,0,0,SecHandStore,,105 Elmwood Ave,Providence,RI,"105 Elmwood Ave, Providence, RI",41.809964,-71.424274,West End,44007001200,0.25,0,16,16,0,0.740695395
276,ELMWOOD-SHELL,Elmwood Shell,0,0,0,0,NA,1,0,0,FoodDisp,,5 Elmwood Ave,Providence,RI,"5 Elmwood Ave, Providence, RI",41.8125918,-71.4228341,West End,44007001200,0.25,0,18,18,0,0.536720229
908,El-Provocon-Restaurant,El Provocon,0,0,0,0,NA,0,0,0,FoodDisp,,1461 Broad St,Providence,RI,"1461 Broad St, Providence, RI",41.7874523,-71.4031632,Washington Park,44007000102,0.25,1,10,11,0.091,1.706675489
8,El-Pulgarcito-Grocery-Conveniance-Store,El Pulgarcito Grocery Conveniance Store,1,0,0,0,NA,0,0,0,FoodDisp,,128 Academy Ave,Providence,RI,"128 Academy Ave, Providence, RI",41.828162,-71.4439899,Mount Pleasant,44007002102,0.25,1,12,13,0.077,1.694262218
439,El-Quiche-Bakery,Tienda Y Panaderia Quiche,0,0,0,0,NA,0,0,0,FoodDisp,,1076 Chalkstone Ave,Providence,RI,"1076 Chalkstone Ave, Providence, RI",41.832272,-71.443502,Valley,44007002200,0.25,1,26,27,0.037,1.739161729
446,El-Rey-De-Las-Pupusas,El Rey de las Pupusas,0,0,0,0,NA,0,0,0,FoodDisp,,1019 Chalkstone Ave,Providence,RI,"1019 Chalkstone Ave, Providence, RI",41.8325097,-71.4414623,Elmhurst,44007002300,0.25,1,30,31,0.032,1.612442192
382,El-Valle-Restaurant,El Valle Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,237 Manton Ave,Providence,RI,"237 Manton Ave, Providence, RI",41.8214616,-71.4481411,Olneyville,44007001900,0.25,0,19,19,0,1.932651051
854,El-Vecino-Grocery-Store,El Vecino Grocery Store,1,0,0,0,NA,0,0,0,FoodDisp,,1035 Broad St,Providence,RI,"1035 Broad St, Providence, RI",41.7967522,-71.4130649,Elmwood,44007000200,0.25,2,20,22,0.091,1.165684882
9,Emely-Auto-Service,Emely Auto Service,1,0,0,0,NA,0,0,0,MoVehRep,,146 Academy Ave,Providence,RI,"146 Academy Ave, Providence, RI",41.82877,-71.4442451,Mount Pleasant,44007002102,0.25,1,16,17,0.059,1.721442412
896,Emely-Party-Store-&-Bakery,Emely Party Store,0,0,0,0,NA,0,0,0,FoodDisp,,568 Broad St,Providence,RI,"568 Broad St, Providence, RI",41.8090627,-71.4204067,Upper South Providence,44007000400,0.25,0,19,19,0,0.636198831
925,Emmanuel-s-Importunes,Emmanuel's Importunes,1,0,0,0,NA,0,0,0,MoVehRep,,1067 Elmwood Ave,Providence,RI,"1067 Elmwood Ave, Providence, RI",41.78287,-71.419526,South Elmwood,44007000102,0.25,0,2,2,0,2.224925483
836,EMPIRE-LOAN-OF-RI,Empire Loan of RI,1,0,0,0,NA,0,0,0,SecHandStore,,358 Broad St,Providence,RI,"358 Broad St, Providence, RI",41.8135852,-71.4211931,Upper South Providence,44007000700,0.25,0,15,15,0,0.411772181
649,EMPIRE-LOAN-OF-RI-NORTH,Empire Loan of RI North,1,0,0,0,NA,0,0,0,SecHandStore,,1271 North Main St,Providence,RI,"1271 North Main St, Providence, RI",41.8548575,-71.3999255,Hope,44007003300,0.25,0,11,11,0,1.591881621
347,EMPLOYMENT-2000,Employment 2000,0,0,0,0,NA,0,0,0,EmplAgen,,541 Hartford Ave,Providence,RI,"541 Hartford Ave, Providence, RI",41.8191515,-71.461754,Hartford,44007001800,0.25,0,16,16,0,2.878983914
77,ENO-Fine-Wines,Eno Fine Wine,0,0,0,0,NA,0,0,0,LiquorA,,225 Westminster St,Providence,RI,"225 Westminster St, Providence, RI",41.8231745,-71.4126333,Downtown,44007000800,0.25,8,110,118,0.068,0
856,Esperanza-Muffler-&-Auto-Repair-Shop,Esperanza Muffler & Auto Repair Shop,1,0,0,0,NA,0,0,0,MoVehRep,,953 Broad St,Providence,RI,"953 Broad St, Providence, RI",41.798342,-71.415394,Elmwood,44007000200,0.25,1,18,19,0.053,1.143169154
784,Espinal-Restaurant,Espinal Restaurante,0,0,0,0,NA,0,0,0,FoodDisp,,564 Plainfield St,Providence,RI,"564 Plainfield St, Providence, RI",41.812854,-71.4574621,Silver Lake,44007001700,0.25,0,11,11,0,2.645099816
305,Espinal-Restaurant-#2,Espinal Restaurante #2,0,0,0,0,NA,0,0,0,FoodDisp,,452 Cranston St,Providence,RI,"452 Cranston St, Providence, RI",41.8105662,-71.4323941,West End,44007001400,0.25,0,15,15,0,1.110486051
332,EXCELLENT-PIZZA,Excellent Pizza,0,0,0,0,NA,0,0,0,FoodDisp,,255 Reservoir Ave,Providence,RI,"255 Reservoir Ave, Providence, RI",41.7897757,-71.4298436,Reservoir,44007001500,0.25,0,6,6,0,2.119377388
277,EXPLOSION-MARKET,Explosion Market,1,0,0,0,NA,0,0,0,FoodDisp,,248 Dexter St,Providence,RI,"248 Dexter St, Providence, RI",41.8096331,-71.4281042,West End,44007001200,0.25,0,23,23,0,0.931620585
306,FABIAN-LIQUORS,Fabian Liquors,0,0,0,0,NA,0,0,0,LiquorA,,500 Cranston St,Providence,RI,"500 Cranston St, Providence, RI",41.8095191,-71.433289,West End,44007001400,0.25,0,11,11,0,1.203240384
79,Fairview,Fairview Parking,0,0,0,0,NA,0,0,0,Parking,,5 Memorial Blvd,Providence,RI,"5 Memorial Blvd, Providence, RI",41.8258706,-71.414555,Downtown,44007000800,0.25,7,75,82,0.085,0
484,Familia-Food-Market,Familia Food Market,1,0,0,0,NA,0,0,0,FoodDisp,,230 Union Ave,Providence,RI,"230 Union Ave, Providence, RI",41.8074387,-71.4444307,Silver Lake,44007001600,0.25,2,8,10,0.2,1.932254773
425,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,1030 Chalkstone Ave,Providence,RI,"1030 Chalkstone Ave, Providence, RI",41.8320817,-71.4420771,Valley,44007002200,0.25,1,29,30,0.033,1.641826819
580,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,1035 Branch Ave,Providence,RI,"1035 Branch Ave, Providence, RI",41.8554807,-71.4409089,Wanskuck,44007002800,0.25,0,1,1,0,2.227575362
909,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,1280 Broad St,Providence,RI,"1280 Broad St, Providence, RI",41.7919484,-71.4058967,Washington Park,44007000102,0.25,0,17,17,0,1.393146115
485,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,150 Pocasset Ave,Providence,RI,"150 Pocasset Ave, Providence, RI",41.8111198,-71.4540082,Silver Lake,44007001600,0.25,0,15,15,0,2.445065872
910,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,1515 Broad St,Providence,RI,"1515 Broad St, Providence, RI",41.7861485,-71.4025145,Washington Park,44007000102,0.25,1,6,7,0.143,1.797915645
278,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,250 Cranston St,Providence,RI,"250 Cranston St, Providence, RI",41.8131354,-71.4278377,West End,44007001200,0.25,0,11,11,0,0.751640338
426,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,332 Valley St,Providence,RI,"332 Valley St, Providence, RI",41.826505,-71.438765,Valley,44007002200,0.25,0,23,23,0,1.316406662
333,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,361 Reservoir Ave,Providence,RI,"361 Reservoir Ave, Providence, RI",41.7886559,-71.4316087,Reservoir,44007001500,0.25,0,6,6,0,2.246224848
472,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,48 Plainfield St,Providence,RI,"48 Plainfield St, Providence, RI",41.8157749,-71.4445466,Olneyville,44007001600,0.25,1,26,27,0.037,1.728786871
539,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,541 Smith St,Providence,RI,"541 Smith St, Providence, RI",41.8371691,-71.4292406,Smith Hill,44007002600,0.25,0,17,17,0,0.898553845
811,Family Dollar,Family Dollar,0,0,0,0,NA,0,1,0,FoodDisp,,921 Manton Ave,Providence,RI,"921 Manton Ave, Providence, RI",41.8341835,-71.4672266,Manton,44007002000,0.25,0,5,5,0,3.355120088
279,Far West,Far West,0,0,0,0,0.5,0,0,0,LiquorBvic,,55 Cromwell Ave,Providence,RI,"55 Cromwell Ave, Providence, RI",41.809059,-71.4264062,West End,44007001200,0.25,0,13,13,0,0.882321433
821,FAT-BARREL-LIQUORS,FAT BARREL LIQUORS,1,0,0,0,NA,0,0,0,LiquorA,,905 Narragansett Blvd,Providence,RI,"905 Narragansett Blvd, Providence, RI",41.7908154,-71.3968408,Washington Park,44007000101,0.25,0,5,5,0,1.507207552
199,Federal-Tap-House-&-Kitchen,Federal Taphouse & Kitchen,0,0,0,0,NA,0,0,0,LiquorBvic,,279 Atwells Ave,Providence,RI,"279 Atwells Ave, Providence, RI",41.8238426,-71.4273157,Federal Hill,44007000900,0.25,3,33,36,0.083,0.503435041
473,Fete,F├⌐te Music Hall,0,0,0,0,NA,0,0,0,LiquorBvic,Entertain,103 Dike St,Providence,RI,"103 Dike St, Providence, RI",41.8160398,-71.4434335,Olneyville,44007001600,0.25,1,23,24,0.042,1.6496103
80,FIGIDINI-WOOD-FIRE-EATERY,Figidini,0,0,0,0,NA,0,0,0,LiquorBvic,,67 Washington St,Providence,RI,"67 Washington St, Providence, RI",41.8239202,-71.4139821,Downtown,44007000800,0.25,9,100,109,0.083,0
510,Finest-Auto-Sales,Finest Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,MoVehRep,38 Pleasant Valley Pkwy,Providence,RI,"38 Pleasant Valley Pkwy, Providence, RI",41.8301149,-71.4278491,Valley,44007002500,0.25,0,4,4,0,0.679528923
886,First-Stop-Auto-Sales,1st Stop Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,41 Reservoir Ave,Providence,RI,"41 Reservoir Ave, Providence, RI",41.7957339,-71.4266265,West End,44007000300,0.25,0,11,11,0,1.650822144
958,Fleet-Master,Fleet Master,0,0,0,0,NA,0,0,0,MoVehRep,,9 Hylestead St,Providence,RI,"9 Hylestead St, Providence, RI",41.7995916,-71.4040614,Lower South Providence,44007000600,0.25,0,4,4,0,0.865419993
81,FLEMING-S-STEAKHOUSE,Fleming's Prime Steakhouse & Wine Bar,0,0,0,0,NA,0,0,0,LiquorBvic,,1 West Exchange St,Providence,RI,"1 West Exchange St, Providence, RI",41.8251262,-71.4171345,Downtown,44007000800,0.25,8,60,68,0.118,0
603,Foodland-Farms,Foodland Farm,0,0,0,0,NA,0,0,0,FoodDisp,,638 Charles St,Providence,RI,"638 Charles St, Providence, RI",41.8540797,-71.4206908,Charles,44007002900,0.25,1,7,8,0.125,1.376251462
82,FORTNIGHT,Fortnight,0,0,0,0,NA,0,0,0,LiquorBvic,,79 Dorrance St,Providence,RI,"79 Dorrance St, Providence, RI",41.8230785,-71.4112482,Downtown,44007000800,0.25,5,104,109,0.046,0
540,Foxy-Lady,Foxy Lady,0,0,0,0,NA,0,0,0,Entertain,,318 Chalkstone Ave,Providence,RI,"318 Chalkstone Ave, Providence, RI",41.8363023,-71.418926,Smith Hill,44007002600,0.25,0,13,13,0,0.211047635
769,FRANCESCA-S,Francesca's Collection,0,0,0,0,NA,0,0,0,SundaySale,,257 Thayer St,Providence,RI,"257 Thayer St, Providence, RI",41.8288489,-71.4001111,College Hill,44007003601,0.25,1,26,27,0.037,0.557832514
83,Freeway-Parking,Freeway Parking,1,0,0,0,NA,0,0,0,Parking,,36 Pine St,Providence,RI,"36 Pine St, Providence, RI",41.8230708,-71.408878,Downtown,44007000800,0.25,3,76,79,0.038,0
84,Friendship-Lot,Friendship Lot,1,0,0,0,NA,0,0,0,Parking,,135 Dorrance St,Providence,RI,"135 Dorrance St, Providence, RI",41.8218917,-71.4097664,Downtown,44007000800,0.25,3,89,92,0.033,0
770,Ganko-Ittetsu-Ramen,Ganko Ittetsu Ramen,0,0,0,0,NA,0,0,0,LiquorBvic,,215 Thayer St,Providence,RI,"215 Thayer St, Providence, RI",41.8274967,-71.4002777,College Hill,44007003601,0.25,1,27,28,0.036,0.487438583
911,Garcia-Auto-Sale,Garcia Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,110 Aldrich St,Providence,RI,"110 Aldrich St, Providence, RI",41.79389,-71.408108,Washington Park,44007000102,0.25,2,13,15,0.133,1.272999764
857,Garcia-Auto-Sales,Garcia Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,842 Elmwood Ave,Providence,RI,"842 Elmwood Ave, Providence, RI",41.7899651,-71.4212262,Elmwood,44007000200,0.25,1,5,6,0.167,1.849151038
200,Gasbarros-Wines,Gasbarro's Liquor,0,0,0,0,NA,0,0,0,LiquorA,,361 Atwells Ave,Providence,RI,"361 Atwells Ave, Providence, RI",41.82394,-71.4296083,Federal Hill,44007000900,0.25,3,26,29,0.103,0.661180228
541,GATEWAY-AUTO-SALES,Gateway Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,54 Oregon St,Providence,RI,"54 Oregon St, Providence, RI",41.838804,-71.4203453,Smith Hill,44007002600,0.25,0,11,11,0,0.397823093
87,GATEWAY-GARAGE,Gateway Garage,0,0,0,0,NA,0,0,0,Parking,,15 Park Row West,Providence,RI,"15 Park Row West, Providence, RI",41.828231,-71.4137021,Downtown,44007000800,0.25,3,40,43,0.07,0
474,Gee-Gee-Southern-Cuisine,Gee Gee's Southern Cuisine,0,0,0,0,NA,0,0,0,FoodDisp,,105 Plainfield St,Providence,RI,"105 Plainfield St, Providence, RI",41.8158994,-71.4454627,Olneyville,44007001600,0.25,1,25,26,0.038,1.788729706
604,Gemini-Auto-Sales,Gemini Auto Sales,1,0,0,0,NA,0,0,0,SecHandAut,,240 Silver Spring St,Providence,RI,"240 Silver Spring St, Providence, RI",41.8502813,-71.4138412,Charles,44007002900,0.25,0,3,3,0,1.067589321
307,GEMMA-S-MARKET,Gemma's Market,0,0,0,0,NA,0,0,0,FoodDisp,,458 Cranston St,Providence,RI,"458 Cranston St, Providence, RI",41.8105026,-71.4324506,West End,44007001400,0.25,0,15,15,0,1.1162281
897,General-Armature,General Armature Service,0,0,0,0,NA,0,0,0,MoVehRep,,516 Broad St,Providence,RI,"516 Broad St, Providence, RI",41.8098435,-71.4206822,Upper South Providence,44007000400,0.25,0,18,18,0,0.600805812
803,German-Motors,German Motors,0,0,0,0,NA,0,0,0,MoVehRep,,879 North Main St,Providence,RI,"879 North Main St, Providence, RI",41.844374,-71.405961,Mount Hope,44007003200,0.25,0,1,1,0,0.754801174
542,GI-Joe-s,Gi Joe's,0,0,0,0,NA,0,0,0,FoodDisp,,445 Smith St,Providence,RI,"445 Smith St, Providence, RI",41.8354075,-71.4258713,Smith Hill,44007002600,0.25,0,21,21,0,0.635733951
